frame.time_epoch	frame.len	eth.src	eth.dst	vlan.id	ip.src	ip.dst	ip.proto	ip.id	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport
1748277557.911685	1282	00:11:22:33:06:07	00:11:22:33:04:08	20	10.0.1.1	10.0.1.2	6	62963	44047.0	821.0		
1748277558.487697	1379	00:11:22:33:04:01	00:11:22:33:05:03	10	10.0.1.1	10.0.1.2	17	62307			36350.0	788.0
1748277559.063708	1043	00:11:22:33:05:04	00:11:22:33:02:07	20	10.0.2.2	10.0.2.254	6	25838	56900.0	301.0		
1748277559.63972	65	00:11:22:33:02:07	00:11:22:33:08:00	20	10.0.2.4	10.0.2.5	17	19675			26618.0	766.0
1748277560.215731	1469	00:11:22:33:06:08	00:11:22:33:00:09	10	10.0.2.1	10.0.2.2	6	51818	47398.0	118.0		
1748277560.791743	464	00:11:22:33:05:06	00:11:22:33:08:06	20	10.0.1.2	10.0.1.254	17	48807			8164.0	763.0
1748277561.367754	625	00:11:22:33:05:07	00:11:22:33:03:08	20	10.0.2.3	10.0.2.4	6	23279	29549.0	12.0		
1748277561.943766	1292	00:11:22:33:05:04	00:11:22:33:02:02	20	10.0.1.3	10.0.1.254	1	34980				
1748277562.519777	937	00:11:22:33:05:00	00:11:22:33:05:06	20	10.0.1.1	10.0.1.254	6	29989	9102.0	519.0		
1748277563.095789	137	00:11:22:33:03:03	00:11:22:33:06:03	20	10.0.2.254	10.0.2.2	17	23985			49728.0	614.0
1748277563.6718	928	00:11:22:33:03:06	00:11:22:33:08:03	10	10.0.2.2	10.0.2.5	17	49963			27422.0	683.0
1748277564.247812	1160	00:11:22:33:04:02	00:11:22:33:01:07	20	10.0.2.1	10.0.2.4	17	48175			22270.0	82.0
1748277564.823824	268	00:11:22:33:05:08	00:11:22:33:03:02	10	10.0.2.1	10.0.2.4	6	23996	29642.0	596.0		
1748277565.399835	581	00:11:22:33:05:09	00:11:22:33:05:03	20	10.0.2.2	10.0.2.1	6	23580	6447.0	994.0		
1748277565.975847	687	00:11:22:33:04:05	00:11:22:33:01:00	20	10.0.2.254	10.0.2.5	6	50665	5900.0	428.0		
1748277566.551858	618	00:11:22:33:02:05	00:11:22:33:03:08	10	10.0.1.2	10.0.1.3	6	28006	36799.0	91.0		
1748277567.12787	919	00:11:22:33:00:04	00:11:22:33:08:02	10	10.0.2.254	10.0.2.2	17	17996			4299.0	556.0
1748277567.703881	215	00:11:22:33:00:04	00:11:22:33:05:02	20	10.0.2.4	10.0.2.3	17	51201			63844.0	825.0
1748277568.279893	861	00:11:22:33:06:04	00:11:22:33:01:09	10	10.0.2.2	10.0.2.254	6	52182	2105.0	254.0		
1748277568.855904	1263	00:11:22:33:04:03	00:11:22:33:03:01	20	10.0.2.4	10.0.2.3	1	16876				
1748277569.431916	728	00:11:22:33:04:03	00:11:22:33:02:03	10	10.0.1.3	10.0.1.254	6	56354	9290.0	944.0		
1748277570.007927	1372	00:11:22:33:00:04	00:11:22:33:08:00	10	10.0.1.1	10.0.1.3	6	57714	22090.0	329.0		
1748277570.583939	649	00:11:22:33:00:03	00:11:22:33:07:03	10	10.0.1.2	10.0.1.1	17	9982			9992.0	999.0
1748277571.15995	363	00:11:22:33:03:01	00:11:22:33:03:09	20	10.0.2.4	10.0.2.1	1	4674				
1748277571.735962	280	00:11:22:33:07:06	00:11:22:33:08:08	20	10.0.2.3	10.0.2.1	1	48082				
1748277572.311973	1247	00:11:22:33:07:00	00:11:22:33:01:03	20	10.0.1.254	10.0.2.1	17	9695			49606.0	375.0
1748277572.887985	1303	00:11:22:33:05:07	00:11:22:33:03:05	20	10.0.2.4	10.0.2.1	6	22187	53501.0	722.0		
1748277573.463996	247	00:11:22:33:09:03	00:11:22:33:03:09	20	10.0.2.5	10.0.2.4	1	1214				
1748277574.040008	1472	00:11:22:33:06:05	00:11:22:33:08:02	20	10.0.1.254	10.0.2.5	17	60630			45430.0	86.0
1748277574.616019	533	00:11:22:33:00:00	00:11:22:33:03:05	20	10.0.2.254	10.0.2.4	6	15977	63307.0	808.0		
1748277575.192031	590	00:11:22:33:08:05	00:11:22:33:08:03	20	10.0.1.254	10.0.1.3	17	58414			36928.0	963.0
1748277575.768042	1005	00:11:22:33:03:05	00:11:22:33:09:01	10	10.0.2.1	10.0.2.254	1	7965				
1748277576.344054	1465	00:11:22:33:00:00	00:11:22:33:09:03	10	10.0.2.254	10.0.1.3	6	60481	42500.0	93.0		
1748277576.920065	1177	00:11:22:33:06:01	00:11:22:33:08:07	10	10.0.2.254	10.0.2.4	1	11881				
1748277577.496077	192	00:11:22:33:01:09	00:11:22:33:00:08	20	10.0.1.1	10.0.1.3	1	32177				
1748277578.072088	1424	00:11:22:33:02:07	00:11:22:33:01:01	20	10.0.2.4	10.0.2.1	6	37177	1614.0	212.0		
1748277578.6481	1068	00:11:22:33:06:02	00:11:22:33:03:09	20	10.0.2.1	10.0.2.2	17	51358			28939.0	661.0
1748277579.224112	807	00:11:22:33:07:05	00:11:22:33:01:01	20	10.0.2.5	10.0.2.254	17	46553			59168.0	410.0
1748277579.800123	1439	00:11:22:33:06:04	00:11:22:33:04:03	10	10.0.2.2	10.0.2.4	6	25255	41152.0	699.0		
1748277580.376135	1354	00:11:22:33:03:08	00:11:22:33:01:06	10	10.0.2.1	10.0.2.3	17	47217			10112.0	523.0
1748277580.952146	1138	00:11:22:33:03:03	00:11:22:33:03:06	10	10.0.1.1	10.0.1.2	17	55041			40000.0	991.0
1748277581.528158	743	00:11:22:33:02:08	00:11:22:33:06:04	20	10.0.2.1	10.0.2.3	1	34063				
1748277582.104169	1445	00:11:22:33:06:08	00:11:22:33:09:05	20	10.0.2.4	10.0.2.3	6	47249	18350.0	209.0		
1748277582.680181	1093	00:11:22:33:02:06	00:11:22:33:04:06	10	10.0.1.254	10.0.2.1	1	2786				
1748277583.256192	245	00:11:22:33:01:08	00:11:22:33:04:05	20	10.0.2.1	10.0.2.3	6	60989	2644.0	464.0		
1748277583.832204	1217	00:11:22:33:09:08	00:11:22:33:04:00	10	10.0.2.3	10.0.2.2	17	2882			63272.0	171.0
1748277584.408215	272	00:11:22:33:06:07	00:11:22:33:09:09	20	10.0.1.3	10.0.1.1	6	24524	10769.0	826.0		
1748277584.984227	86	00:11:22:33:07:00	00:11:22:33:07:07	20	10.0.2.3	10.0.2.5	17	54261			59459.0	790.0
1748277585.560238	1192	00:11:22:33:07:00	00:11:22:33:04:08	20	10.0.2.3	10.0.2.5	1	20553				
1748277586.13625	637	00:11:22:33:04:08	00:11:22:33:05:08	20	10.0.2.254	10.0.1.3	1	49831				
1748277586.712261	1345	00:11:22:33:06:08	00:11:22:33:02:06	10	10.0.2.254	10.0.2.1	6	38255	48913.0	849.0		
1748277587.288273	929	00:11:22:33:06:08	00:11:22:33:09:07	10	10.0.1.254	10.0.1.1	17	236			28374.0	366.0
1748277587.864284	1369	00:11:22:33:00:07	00:11:22:33:02:05	10	10.0.2.2	10.0.2.4	1	63865				
1748277588.440296	889	00:11:22:33:01:03	00:11:22:33:08:08	20	10.0.2.254	10.0.2.5	17	62345			36215.0	619.0
1748277589.016307	712	00:11:22:33:03:00	00:11:22:33:09:07	10	10.0.2.254	10.0.1.2	1	27723				
1748277589.592319	1092	00:11:22:33:00:08	00:11:22:33:06:05	20	10.0.1.3	10.0.1.254	1	39107				
1748277590.16833	866	00:11:22:33:03:07	00:11:22:33:01:01	10	10.0.2.2	10.0.2.254	6	32535	3964.0	630.0		
1748277590.744342	1373	00:11:22:33:01:01	00:11:22:33:02:05	10	10.0.1.2	10.0.1.3	17	12262			53308.0	937.0
1748277591.320353	877	00:11:22:33:03:09	00:11:22:33:03:07	10	10.0.2.5	10.0.2.4	17	26499			41522.0	564.0
1748277591.896365	693	00:11:22:33:01:01	00:11:22:33:08:05	10	10.0.1.1	10.0.1.254	6	6822	63481.0	8.0		
1748277592.472376	1128	00:11:22:33:05:08	00:11:22:33:05:02	20	10.0.2.1	10.0.2.254	6	39255	64244.0	796.0		
1748277593.048388	1458	00:11:22:33:04:01	00:11:22:33:03:08	10	10.0.1.254	10.0.1.3	17	5738			4122.0	193.0
1748277593.6244	908	00:11:22:33:07:05	00:11:22:33:01:02	10	10.0.2.4	10.0.2.5	17	38244			9277.0	62.0
1748277594.200411	481	00:11:22:33:03:04	00:11:22:33:04:03	10	10.0.1.1	10.0.1.254	6	50969	26232.0	792.0		
1748277594.776423	610	00:11:22:33:08:07	00:11:22:33:01:00	10	10.0.1.1	10.0.1.254	1	44411				
1748277595.352434	1360	00:11:22:33:08:08	00:11:22:33:09:05	20	10.0.2.4	10.0.2.254	17	35421			2478.0	115.0
1748277595.928446	1204	00:11:22:33:01:01	00:11:22:33:00:02	10	10.0.1.254	10.0.1.3	1	45580				
1748277596.504457	958	00:11:22:33:08:05	00:11:22:33:03:02	10	10.0.1.2	10.0.1.254	17	15775			11426.0	787.0
1748277597.080469	969	00:11:22:33:01:08	00:11:22:33:05:03	10	10.0.1.3	10.0.1.1	17	36527			53205.0	337.0
1748277597.65648	438	00:11:22:33:06:03	00:11:22:33:04:05	20	10.0.1.3	10.0.1.254	17	15683			13484.0	1000.0
1748277598.232492	123	00:11:22:33:07:02	00:11:22:33:09:09	20	10.0.1.3	10.0.1.1	17	48228			18753.0	975.0
1748277598.808503	517	00:11:22:33:09:00	00:11:22:33:01:01	10	10.0.1.1	10.0.1.3	17	13890			56772.0	259.0
1748277599.384515	1038	00:11:22:33:02:09	00:11:22:33:01:07	20	10.0.2.5	10.0.2.2	1	6055				
1748277599.960526	237	00:11:22:33:07:00	00:11:22:33:08:00	20	10.0.1.1	10.0.1.2	1	34722				
1748277600.536538	339	00:11:22:33:01:08	00:11:22:33:00:03	10	10.0.2.5	10.0.2.3	17	51543			43024.0	296.0
1748277601.112549	743	00:11:22:33:07:08	00:11:22:33:04:04	10	10.0.2.2	10.0.2.3	1	30614				
1748277601.688561	1277	00:11:22:33:09:01	00:11:22:33:00:05	20	10.0.1.254	10.0.1.1	17	27796			58742.0	888.0
1748277602.264572	94	00:11:22:33:01:08	00:11:22:33:08:00	20	10.0.1.1	10.0.1.254	1	17776				
1748277602.840584	88	00:11:22:33:03:06	00:11:22:33:07:00	10	10.0.1.3	10.0.1.2	6	25350	54492.0	53.0		
1748277603.416595	850	00:11:22:33:00:01	00:11:22:33:05:03	20	10.0.2.2	10.0.2.4	6	28000	44107.0	494.0		
1748277603.992607	805	00:11:22:33:04:09	00:11:22:33:04:02	20	10.0.2.4	10.0.2.2	1	31668				
1748277604.568618	823	00:11:22:33:06:05	00:11:22:33:07:01	20	10.0.1.254	10.0.2.5	17	26918			57337.0	451.0
1748277605.14463	1104	00:11:22:33:04:08	00:11:22:33:04:04	20	10.0.2.254	10.0.2.1	1	46152				
1748277605.720641	901	00:11:22:33:02:06	00:11:22:33:04:09	10	10.0.2.4	10.0.2.254	1	17443				
1748277606.296653	1316	00:11:22:33:01:07	00:11:22:33:07:05	10	10.0.1.2	10.0.1.1	17	11991			39893.0	497.0
1748277606.872664	265	00:11:22:33:02:04	00:11:22:33:07:01	20	10.0.1.1	10.0.1.3	6	2473	9132.0	44.0		
1748277607.448676	1174	00:11:22:33:07:05	00:11:22:33:03:05	20	10.0.1.2	10.0.1.1	1	57248				
1748277608.024688	664	00:11:22:33:06:05	00:11:22:33:00:02	10	10.0.2.3	10.0.2.1	17	32210			50002.0	454.0
1748277608.600699	654	00:11:22:33:09:03	00:11:22:33:03:02	20	10.0.2.1	10.0.2.5	1	54604				
1748277609.176711	566	00:11:22:33:09:01	00:11:22:33:07:02	20	10.0.2.2	10.0.2.1	17	4889			25045.0	21.0
1748277609.752722	1311	00:11:22:33:09:01	00:11:22:33:09:06	10	10.0.2.2	10.0.2.4	17	50551			4225.0	687.0
1748277610.328734	679	00:11:22:33:09:03	00:11:22:33:00:06	20	10.0.2.1	10.0.2.3	6	43421	25370.0	71.0		
1748277610.904745	1487	00:11:22:33:01:06	00:11:22:33:07:01	10	10.0.2.254	10.0.2.3	1	5681				
1748277611.480757	1480	00:11:22:33:09:04	00:11:22:33:05:02	20	10.0.2.1	10.0.2.254	1	16720				
1748277612.056768	969	00:11:22:33:07:02	00:11:22:33:04:02	10	10.0.1.3	10.0.1.254	6	57619	59259.0	13.0		
1748277612.63278	1086	00:11:22:33:00:01	00:11:22:33:07:01	20	10.0.1.254	10.0.2.4	17	24537			62425.0	978.0
1748277613.208791	1307	00:11:22:33:06:07	00:11:22:33:09:05	20	10.0.2.3	10.0.2.4	17	33741			21678.0	899.0
1748277613.784803	1468	00:11:22:33:08:04	00:11:22:33:01:09	10	10.0.2.3	10.0.2.254	17	63065			43927.0	241.0
1748277614.360814	606	00:11:22:33:06:08	00:11:22:33:08:04	10	10.0.1.3	10.0.1.2	17	47117			2242.0	397.0
1748277614.936826	1389	00:11:22:33:06:08	00:11:22:33:00:00	10	10.0.1.254	10.0.2.1	1	56653				
1748277615.512837	784	00:11:22:33:03:01	00:11:22:33:04:07	10	10.0.1.1	10.0.1.254	17	30105			5122.0	691.0
1748277616.088849	806	00:11:22:33:06:05	00:11:22:33:04:03	20	10.0.1.254	10.0.2.2	17	51968			59239.0	495.0
1748277616.66486	1474	00:11:22:33:00:02	00:11:22:33:07:08	20	10.0.2.2	10.0.2.3	17	36212			30323.0	52.0
1748277617.240872	1459	00:11:22:33:02:08	00:11:22:33:06:01	20	10.0.2.2	10.0.2.5	6	23946	54170.0	1021.0		
1748277617.816883	201	00:11:22:33:07:03	00:11:22:33:06:00	20	10.0.1.3	10.0.1.1	1	7253				
1748277618.392895	105	00:11:22:33:04:05	00:11:22:33:08:01	10	10.0.1.2	10.0.1.254	6	64331	28656.0	238.0		
1748277618.968906	69	00:11:22:33:04:04	00:11:22:33:08:07	20	10.0.2.254	10.0.1.3	17	33431			38460.0	1006.0
1748277619.544918	708	00:11:22:33:08:09	00:11:22:33:07:09	20	10.0.2.2	10.0.2.5	17	45968			17125.0	640.0
1748277620.120929	675	00:11:22:33:05:08	00:11:22:33:03:05	10	10.0.1.2	10.0.1.3	17	51897			6028.0	178.0
1748277620.696941	1089	00:11:22:33:04:01	00:11:22:33:09:07	10	10.0.1.2	10.0.1.254	6	54100	38194.0	548.0		
1748277621.272953	386	00:11:22:33:03:02	00:11:22:33:04:02	10	10.0.2.2	10.0.2.5	6	52579	39704.0	395.0		
1748277621.848964	359	00:11:22:33:04:05	00:11:22:33:04:00	10	10.0.2.3	10.0.2.254	6	36365	63212.0	285.0		
1748277622.424976	832	00:11:22:33:07:02	00:11:22:33:02:06	20	10.0.1.254	10.0.1.3	1	57287				
1748277623.000987	1059	00:11:22:33:09:07	00:11:22:33:09:04	20	10.0.2.254	10.0.2.5	17	1848			35353.0	774.0
1748277623.576999	1143	00:11:22:33:01:06	00:11:22:33:06:07	20	10.0.1.254	10.0.2.1	6	15203	51979.0	75.0		
1748277624.15301	62	00:11:22:33:09:08	00:11:22:33:08:04	10	10.0.2.5	10.0.2.4	6	58942	18155.0	448.0		
1748277624.729022	334	00:11:22:33:07:00	00:11:22:33:00:06	20	10.0.2.4	10.0.2.254	17	58897			35407.0	215.0
1748277625.305033	388	00:11:22:33:00:06	00:11:22:33:01:00	10	10.0.2.2	10.0.2.1	1	43262				
1748277625.881045	1470	00:11:22:33:02:05	00:11:22:33:03:08	10	10.0.1.2	10.0.1.3	1	20605				
1748277626.457056	826	00:11:22:33:05:06	00:11:22:33:09:05	10	10.0.2.3	10.0.2.5	6	28231	14885.0	324.0		
1748277627.033068	1287	00:11:22:33:05:01	00:11:22:33:09:05	20	10.0.1.2	10.0.1.3	6	21675	39646.0	217.0		
1748277627.609079	1328	00:11:22:33:03:03	00:11:22:33:03:04	20	10.0.1.1	10.0.1.3	1	17743				
1748277628.185091	1381	00:11:22:33:07:04	00:11:22:33:01:09	20	10.0.1.1	10.0.1.254	6	37695	29877.0	334.0		
1748277628.761102	570	00:11:22:33:03:04	00:11:22:33:09:05	20	10.0.1.3	10.0.1.254	1	4478				
1748277629.337114	1282	00:11:22:33:00:06	00:11:22:33:08:00	20	10.0.2.1	10.0.2.4	17	4427			47268.0	242.0
1748277629.913125	1310	00:11:22:33:09:04	00:11:22:33:08:00	10	10.0.1.254	10.0.2.3	17	21113			21035.0	451.0
1748277630.489137	1287	00:11:22:33:09:02	00:11:22:33:08:03	10	10.0.1.254	10.0.2.1	1	36818				
1748277631.065148	889	00:11:22:33:07:00	00:11:22:33:01:07	10	10.0.1.3	10.0.1.254	1	18688				
1748277631.64116	1355	00:11:22:33:05:03	00:11:22:33:03:03	10	10.0.2.254	10.0.2.3	6	2056	20216.0	949.0		
1748277632.217171	1284	00:11:22:33:06:01	00:11:22:33:08:02	20	10.0.2.2	10.0.2.254	6	39994	1910.0	393.0		
1748277632.793183	1202	00:11:22:33:00:00	00:11:22:33:05:07	10	10.0.2.5	10.0.2.3	1	56872				
1748277633.369194	458	00:11:22:33:08:05	00:11:22:33:07:02	10	10.0.2.254	10.0.1.2	6	20289	56650.0	267.0		
1748277633.945206	193	00:11:22:33:07:03	00:11:22:33:08:06	20	10.0.2.2	10.0.2.1	6	61108	22419.0	935.0		
1748277634.521217	414	00:11:22:33:07:07	00:11:22:33:09:09	10	10.0.2.3	10.0.2.2	17	2631			18929.0	625.0
1748277635.097229	1190	00:11:22:33:01:02	00:11:22:33:05:04	20	10.0.2.254	10.0.1.3	17	51489			57144.0	629.0
1748277635.673241	1078	00:11:22:33:09:07	00:11:22:33:08:06	10	10.0.1.254	10.0.2.3	17	35447			55442.0	327.0
1748277636.249252	1498	00:11:22:33:07:03	00:11:22:33:06:00	20	10.0.2.5	10.0.2.4	6	63697	8487.0	398.0		
1748277636.825264	1186	00:11:22:33:04:04	00:11:22:33:04:08	20	10.0.2.254	10.0.1.1	6	60027	2804.0	508.0		
1748277637.401275	927	00:11:22:33:00:02	00:11:22:33:04:06	20	10.0.2.2	10.0.2.254	17	42192			60324.0	428.0
1748277637.977287	885	00:11:22:33:09:08	00:11:22:33:05:05	20	10.0.2.5	10.0.2.1	6	43923	24684.0	889.0		
1748277638.553298	407	00:11:22:33:05:02	00:11:22:33:07:02	10	10.0.1.3	10.0.1.1	17	36913			57235.0	105.0
1748277639.12931	1456	00:11:22:33:03:04	00:11:22:33:09:08	10	10.0.2.5	10.0.2.4	17	29722			8135.0	800.0
1748277639.705321	1356	00:11:22:33:03:00	00:11:22:33:03:08	10	10.0.2.3	10.0.2.2	6	27640	7816.0	340.0		
1748277640.281333	360	00:11:22:33:07:05	00:11:22:33:05:09	20	10.0.1.2	10.0.1.1	17	52703			33601.0	544.0
1748277640.857344	1348	00:11:22:33:00:06	00:11:22:33:01:04	10	10.0.2.3	10.0.2.254	6	34333	37459.0	166.0		
1748277641.433356	375	00:11:22:33:05:09	00:11:22:33:05:08	10	10.0.2.2	10.0.2.5	6	4096	2043.0	761.0		
1748277642.009367	1344	00:11:22:33:03:00	00:11:22:33:08:04	10	10.0.2.2	10.0.2.254	17	8254			60898.0	676.0
1748277642.585379	1284	00:11:22:33:05:09	00:11:22:33:06:04	20	10.0.2.4	10.0.2.3	1	51421				
1748277643.16139	211	00:11:22:33:02:08	00:11:22:33:04:03	20	10.0.2.5	10.0.2.3	1	57987				
1748277643.737402	685	00:11:22:33:05:00	00:11:22:33:06:08	20	10.0.2.3	10.0.2.4	1	64973				
1748277644.313413	276	00:11:22:33:07:09	00:11:22:33:08:05	20	10.0.1.3	10.0.1.2	1	32963				
1748277644.889425	1285	00:11:22:33:06:08	00:11:22:33:04:06	20	10.0.2.3	10.0.2.5	1	15330				
1748277645.465436	1074	00:11:22:33:09:09	00:11:22:33:08:06	20	10.0.2.5	10.0.2.254	17	10886			57577.0	141.0
1748277646.041448	767	00:11:22:33:03:08	00:11:22:33:06:02	20	10.0.1.254	10.0.1.2	17	17905			23082.0	57.0
1748277646.617459	781	00:11:22:33:08:00	00:11:22:33:08:01	10	10.0.2.1	10.0.2.4	1	30279				
1748277647.193471	699	00:11:22:33:03:00	00:11:22:33:02:07	20	10.0.2.5	10.0.2.1	6	63593	54436.0	215.0		
1748277647.769482	1154	00:11:22:33:00:02	00:11:22:33:05:09	10	10.0.2.2	10.0.2.4	17	28363			4760.0	579.0
1748277648.345494	149	00:11:22:33:05:06	00:11:22:33:08:01	10	10.0.2.2	10.0.2.254	6	63235	61289.0	228.0		
1748277648.921505	1162	00:11:22:33:08:05	00:11:22:33:07:05	20	10.0.2.1	10.0.2.3	1	21087				
1748277649.497517	408	00:11:22:33:07:01	00:11:22:33:04:04	20	10.0.2.254	10.0.2.3	1	28489				
1748277650.073529	953	00:11:22:33:06:06	00:11:22:33:09:01	10	10.0.2.5	10.0.2.3	6	57589	1295.0	1007.0		
1748277650.64954	1199	00:11:22:33:05:09	00:11:22:33:00:03	10	10.0.2.254	10.0.2.4	1	44466				
1748277651.225552	1255	00:11:22:33:00:02	00:11:22:33:00:09	20	10.0.2.3	10.0.2.5	17	49144			12303.0	961.0
1748277651.801563	957	00:11:22:33:00:03	00:11:22:33:08:04	10	10.0.1.2	10.0.1.254	17	54327			59982.0	103.0
1748277652.377575	343	00:11:22:33:00:04	00:11:22:33:04:09	20	10.0.2.254	10.0.2.2	17	65216			42500.0	618.0
1748277652.953586	1361	00:11:22:33:00:04	00:11:22:33:06:02	20	10.0.2.254	10.0.1.3	17	8052			18019.0	750.0
1748277653.529598	1352	00:11:22:33:04:00	00:11:22:33:04:00	10	10.0.2.4	10.0.2.254	1	18240				
1748277654.105609	459	00:11:22:33:01:04	00:11:22:33:09:05	20	10.0.2.254	10.0.2.1	17	17910			11240.0	86.0
1748277654.681621	379	00:11:22:33:07:00	00:11:22:33:09:08	20	10.0.2.5	10.0.2.4	17	46111			25935.0	51.0
1748277655.257632	233	00:11:22:33:03:00	00:11:22:33:04:07	20	10.0.1.254	10.0.2.4	1	12211				
1748277655.833644	560	00:11:22:33:06:02	00:11:22:33:00:07	20	10.0.1.3	10.0.1.2	17	3646			56395.0	316.0
1748277656.409655	1164	00:11:22:33:02:09	00:11:22:33:04:04	10	10.0.2.1	10.0.2.5	1	51048				
1748277656.985667	756	00:11:22:33:00:09	00:11:22:33:03:04	10	10.0.1.1	10.0.1.254	6	19441	63195.0	71.0		
1748277657.561678	1028	00:11:22:33:02:01	00:11:22:33:06:03	20	10.0.2.254	10.0.2.1	6	39765	28313.0	757.0		
1748277658.13769	711	00:11:22:33:05:01	00:11:22:33:08:06	10	10.0.2.3	10.0.2.4	17	9286			1069.0	47.0
1748277658.713701	208	00:11:22:33:09:08	00:11:22:33:09:03	20	10.0.2.5	10.0.2.1	17	23437			20609.0	456.0
1748277659.289713	936	00:11:22:33:03:04	00:11:22:33:06:06	10	10.0.2.1	10.0.2.254	17	56950			18373.0	997.0
1748277659.865724	928	00:11:22:33:00:01	00:11:22:33:08:05	10	10.0.2.5	10.0.2.254	17	34296			36768.0	1001.0
1748277660.441736	833	00:11:22:33:02:09	00:11:22:33:04:06	20	10.0.2.3	10.0.2.5	1	6387				
1748277661.017747	533	00:11:22:33:04:09	00:11:22:33:00:03	10	10.0.2.3	10.0.2.2	17	39293			34918.0	489.0
1748277661.593759	1120	00:11:22:33:05:03	00:11:22:33:03:00	20	10.0.2.254	10.0.2.2	17	54925			41508.0	520.0
1748277662.16977	1416	00:11:22:33:09:09	00:11:22:33:00:08	10	10.0.1.254	10.0.2.4	6	37260	36135.0	107.0		
1748277662.745782	919	00:11:22:33:07:04	00:11:22:33:01:03	10	10.0.1.3	10.0.1.2	1	46009				
1748277663.321793	1166	00:11:22:33:02:00	00:11:22:33:04:08	10	10.0.1.2	10.0.1.254	17	29605			46367.0	982.0
1748277663.897805	765	00:11:22:33:06:09	00:11:22:33:07:02	10	10.0.2.3	10.0.2.5	6	55291	6604.0	215.0		
1748277664.473817	1364	00:11:22:33:05:00	00:11:22:33:09:07	20	10.0.2.5	10.0.2.3	17	39643			31673.0	459.0
1748277665.049828	403	00:11:22:33:08:00	00:11:22:33:03:04	20	10.0.2.3	10.0.2.254	1	53441				
1748277665.62584	217	00:11:22:33:02:03	00:11:22:33:04:07	20	10.0.2.2	10.0.2.3	1	41424				
1748277666.201851	163	00:11:22:33:01:04	00:11:22:33:06:06	10	10.0.1.254	10.0.2.3	1	6177				
1748277666.777863	1185	00:11:22:33:02:07	00:11:22:33:04:08	20	10.0.2.1	10.0.2.5	1	14974				
1748277667.353874	384	00:11:22:33:08:07	00:11:22:33:04:03	10	10.0.1.1	10.0.1.2	17	65455			17191.0	691.0
1748277667.929886	651	00:11:22:33:08:02	00:11:22:33:08:02	10	10.0.2.254	10.0.2.1	6	43148	7641.0	31.0		
1748277668.505897	943	00:11:22:33:09:02	00:11:22:33:05:04	20	10.0.1.2	10.0.1.3	6	57254	21566.0	560.0		
1748277669.081909	1170	00:11:22:33:01:00	00:11:22:33:03:03	20	10.0.1.3	10.0.1.2	1	303				
1748277669.65792	1144	00:11:22:33:00:09	00:11:22:33:03:03	10	10.0.2.1	10.0.2.2	6	12683	50509.0	952.0		
1748277670.233932	470	00:11:22:33:05:06	00:11:22:33:02:01	10	10.0.2.4	10.0.2.1	1	18715				
1748277670.809943	525	00:11:22:33:00:00	00:11:22:33:06:05	20	10.0.2.4	10.0.2.3	6	32847	37555.0	784.0		
1748277671.385955	1160	00:11:22:33:06:01	00:11:22:33:00:05	10	10.0.2.4	10.0.2.254	17	10169			18140.0	905.0
1748277671.961966	1444	00:11:22:33:06:01	00:11:22:33:05:05	10	10.0.1.254	10.0.2.1	6	2124	40444.0	164.0		
1748277672.537978	1092	00:11:22:33:04:08	00:11:22:33:01:08	20	10.0.1.1	10.0.1.254	6	25774	56781.0	307.0		
1748277673.113989	304	00:11:22:33:08:03	00:11:22:33:06:01	10	10.0.2.4	10.0.2.2	1	45177				
1748277673.690001	244	00:11:22:33:06:03	00:11:22:33:01:08	10	10.0.2.2	10.0.2.5	17	45087			2021.0	963.0
1748277674.266012	821	00:11:22:33:06:06	00:11:22:33:05:00	10	10.0.2.2	10.0.2.1	17	37432			52533.0	372.0
1748277674.842024	889	00:11:22:33:04:09	00:11:22:33:07:03	10	10.0.1.1	10.0.1.2	17	54867			12255.0	56.0
1748277675.418035	850	00:11:22:33:02:00	00:11:22:33:04:09	20	10.0.2.3	10.0.2.4	6	7440	60879.0	678.0		
1748277675.994047	1038	00:11:22:33:07:08	00:11:22:33:05:04	20	10.0.2.2	10.0.2.1	17	55965			16632.0	698.0
1748277676.570058	1053	00:11:22:33:07:08	00:11:22:33:01:00	20	10.0.1.1	10.0.1.3	17	61517			28181.0	108.0
1748277677.14607	1356	00:11:22:33:08:07	00:11:22:33:09:06	10	10.0.2.254	10.0.1.1	6	27387	5114.0	15.0		
1748277677.722081	429	00:11:22:33:03:02	00:11:22:33:07:02	10	10.0.2.254	10.0.2.5	17	40239			4767.0	205.0
1748277678.298093	1336	00:11:22:33:07:00	00:11:22:33:00:08	20	10.0.1.254	10.0.1.2	1	41400				
1748277678.874105	1269	00:11:22:33:05:00	00:11:22:33:06:09	10	10.0.2.254	10.0.2.4	6	27482	34018.0	528.0		
1748277679.450116	413	00:11:22:33:00:01	00:11:22:33:05:09	20	10.0.1.3	10.0.1.1	6	37486	51200.0	553.0		
1748277680.026128	986	00:11:22:33:03:01	00:11:22:33:00:08	10	10.0.2.4	10.0.2.254	1	60835				
1748277680.602139	1244	00:11:22:33:09:09	00:11:22:33:04:03	10	10.0.2.4	10.0.2.1	1	61600				
1748277681.178151	930	00:11:22:33:02:02	00:11:22:33:01:04	20	10.0.2.254	10.0.1.1	17	3199			51921.0	151.0
1748277681.754162	522	00:11:22:33:06:05	00:11:22:33:00:01	10	10.0.2.254	10.0.2.1	1	7897				
