frame.time_epoch	frame.len	eth.src	eth.dst	vlan.id	ip.src	ip.dst	ip.proto	ip.id	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport
1748276594.820423	1447	00:11:22:33:05:04	00:11:22:33:01:04	20	10.0.2.4	10.0.2.1	6	35969	54355.0	271.0		
1748276595.396435	303	00:11:22:33:07:00	00:11:22:33:08:02	10	10.0.1.3	10.0.1.254	6	29059	58581.0	818.0		
1748276595.972446	1249	00:11:22:33:08:06	00:11:22:33:08:08	10	10.0.2.3	10.0.2.254	6	53014	33850.0	602.0		
1748276596.548458	942	00:11:22:33:04:05	00:11:22:33:01:03	20	10.0.2.254	10.0.2.4	1	21322				
1748276597.12447	983	00:11:22:33:03:07	00:11:22:33:08:01	10	10.0.2.254	10.0.2.4	17	9719			15041.0	123.0
1748276597.700481	1496	00:11:22:33:08:01	00:11:22:33:03:06	20	10.0.2.4	10.0.2.5	1	42122				
1748276598.276493	1312	00:11:22:33:09:02	00:11:22:33:03:03	20	10.0.1.1	10.0.1.3	6	36113	52662.0	1022.0		
1748276598.852504	621	00:11:22:33:06:05	00:11:22:33:03:09	10	10.0.1.2	10.0.1.254	1	20365				
1748276599.428516	177	00:11:22:33:01:09	00:11:22:33:07:01	20	10.0.1.2	10.0.1.254	1	1737				
1748276600.004527	964	00:11:22:33:02:00	00:11:22:33:04:05	10	10.0.2.4	10.0.2.3	17	19938			13706.0	703.0
1748276600.580539	935	00:11:22:33:06:09	00:11:22:33:01:06	10	10.0.1.254	10.0.2.1	6	44491	45890.0	693.0		
1748276601.15655	994	00:11:22:33:06:08	00:11:22:33:05:01	10	10.0.2.254	10.0.1.1	6	46157	57271.0	412.0		
1748276601.732562	134	00:11:22:33:01:07	00:11:22:33:03:03	20	10.0.2.5	10.0.2.2	17	294			33560.0	21.0
1748276602.308573	1254	00:11:22:33:05:06	00:11:22:33:07:07	10	10.0.2.4	10.0.2.1	17	58382			39122.0	560.0
1748276602.884585	1232	00:11:22:33:01:04	00:11:22:33:07:05	10	10.0.2.3	10.0.2.254	17	3771			9587.0	1004.0
1748276603.460596	877	00:11:22:33:08:01	00:11:22:33:02:00	10	10.0.2.4	10.0.2.1	1	17558				
1748276604.036608	1224	00:11:22:33:02:07	00:11:22:33:06:00	20	10.0.1.1	10.0.1.3	1	58436				
1748276604.612619	1343	00:11:22:33:03:01	00:11:22:33:00:05	20	10.0.2.3	10.0.2.5	17	59355			59213.0	968.0
1748276605.188631	580	00:11:22:33:01:02	00:11:22:33:05:01	20	10.0.1.1	10.0.1.2	6	32376	54642.0	419.0		
1748276605.764642	160	00:11:22:33:03:05	00:11:22:33:09:06	20	10.0.2.5	10.0.2.2	6	29332	47761.0	865.0		
1748276606.340654	1027	00:11:22:33:01:05	00:11:22:33:07:08	10	10.0.2.4	10.0.2.3	17	8434			52976.0	512.0
1748276606.916665	908	00:11:22:33:00:04	00:11:22:33:02:04	20	10.0.2.2	10.0.2.1	17	59946			41054.0	226.0
1748276607.492677	273	00:11:22:33:05:03	00:11:22:33:05:01	10	10.0.2.5	10.0.2.254	6	2765	44098.0	396.0		
1748276608.068688	671	00:11:22:33:09:05	00:11:22:33:00:08	10	10.0.2.2	10.0.2.5	17	35851			55532.0	834.0
1748276608.6447	829	00:11:22:33:07:03	00:11:22:33:09:06	10	10.0.1.254	10.0.1.1	6	17806	26006.0	925.0		
1748276609.220711	706	00:11:22:33:05:09	00:11:22:33:07:00	10	10.0.1.2	10.0.1.3	1	18653				
1748276609.796723	1239	00:11:22:33:05:06	00:11:22:33:03:04	20	10.0.1.254	10.0.1.2	1	21133				
1748276610.372735	487	00:11:22:33:04:01	00:11:22:33:07:09	10	10.0.2.4	10.0.2.254	6	25757	38864.0	416.0		
1748276610.948746	1065	00:11:22:33:03:03	00:11:22:33:06:09	20	10.0.2.254	10.0.2.1	17	32069			15730.0	344.0
1748276611.524758	1345	00:11:22:33:07:04	00:11:22:33:05:00	20	10.0.2.2	10.0.2.5	6	40218	61265.0	856.0		
1748276612.100769	1373	00:11:22:33:01:05	00:11:22:33:07:08	10	10.0.2.254	10.0.1.3	1	7847				
1748276612.676781	1130	00:11:22:33:08:07	00:11:22:33:09:09	20	10.0.2.3	10.0.2.2	17	9166			10954.0	214.0
1748276613.252792	817	00:11:22:33:04:08	00:11:22:33:08:08	10	10.0.2.3	10.0.2.1	1	35863				
1748276613.828804	380	00:11:22:33:06:00	00:11:22:33:01:00	20	10.0.1.1	10.0.1.2	17	18705			1579.0	844.0
1748276614.404815	1396	00:11:22:33:06:08	00:11:22:33:09:06	20	10.0.2.1	10.0.2.4	6	1386	54939.0	1000.0		
1748276614.980827	439	00:11:22:33:03:01	00:11:22:33:05:02	10	10.0.1.2	10.0.1.3	6	6854	64406.0	981.0		
1748276615.556838	734	00:11:22:33:00:00	00:11:22:33:00:06	10	10.0.2.254	10.0.2.2	1	26739				
1748276616.13285	664	00:11:22:33:03:08	00:11:22:33:06:07	20	10.0.1.3	10.0.1.1	6	62505	54043.0	379.0		
1748276616.708861	1289	00:11:22:33:04:08	00:11:22:33:04:08	20	10.0.1.254	10.0.2.4	6	35281	21211.0	280.0		
1748276617.284873	677	00:11:22:33:06:03	00:11:22:33:05:02	10	10.0.2.3	10.0.2.4	6	18549	53484.0	309.0		
1748276617.860884	159	00:11:22:33:02:00	00:11:22:33:00:01	20	10.0.2.3	10.0.2.4	6	55556	34784.0	305.0		
1748276618.436896	1437	00:11:22:33:06:02	00:11:22:33:09:06	20	10.0.2.3	10.0.2.5	1	4381				
1748276619.012907	387	00:11:22:33:07:03	00:11:22:33:05:07	20	10.0.2.3	10.0.2.2	1	19558				
1748276619.588919	122	00:11:22:33:06:04	00:11:22:33:07:07	10	10.0.2.4	10.0.2.2	1	4782				
1748276620.16493	1365	00:11:22:33:04:07	00:11:22:33:03:03	20	10.0.2.4	10.0.2.2	17	54712			41252.0	738.0
1748276620.740942	1090	00:11:22:33:02:03	00:11:22:33:09:08	20	10.0.2.3	10.0.2.254	6	60030	4007.0	92.0		
1748276621.316953	1273	00:11:22:33:00:06	00:11:22:33:01:03	20	10.0.2.3	10.0.2.5	17	46950			3547.0	511.0
1748276621.892965	112	00:11:22:33:04:04	00:11:22:33:02:09	10	10.0.1.1	10.0.1.254	1	15089				
1748276622.468976	1195	00:11:22:33:08:08	00:11:22:33:08:04	20	10.0.2.2	10.0.2.4	1	22936				
1748276623.044988	1090	00:11:22:33:09:07	00:11:22:33:04:00	10	10.0.2.4	10.0.2.1	1	42725				
1748276623.620999	727	00:11:22:33:01:00	00:11:22:33:02:02	20	10.0.1.2	10.0.1.1	6	33988	30530.0	876.0		
1748276624.197011	1061	00:11:22:33:09:07	00:11:22:33:06:08	10	10.0.1.2	10.0.1.254	17	12537			23443.0	595.0
1748276624.773023	931	00:11:22:33:05:06	00:11:22:33:00:01	20	10.0.2.5	10.0.2.2	17	834			33238.0	775.0
1748276625.349034	978	00:11:22:33:05:02	00:11:22:33:03:03	10	10.0.2.4	10.0.2.1	1	34492				
1748276625.925046	514	00:11:22:33:09:03	00:11:22:33:01:04	10	10.0.1.1	10.0.1.2	17	2413			10529.0	874.0
1748276626.501057	462	00:11:22:33:03:02	00:11:22:33:02:09	20	10.0.2.3	10.0.2.2	6	2105	3592.0	304.0		
1748276627.077069	1198	00:11:22:33:04:04	00:11:22:33:08:09	20	10.0.1.254	10.0.1.1	6	49361	59432.0	816.0		
1748276627.65308	293	00:11:22:33:06:05	00:11:22:33:02:02	20	10.0.1.3	10.0.1.1	17	33560			15219.0	590.0
1748276628.229092	852	00:11:22:33:07:01	00:11:22:33:08:08	10	10.0.1.254	10.0.2.3	6	15762	53286.0	119.0		
1748276628.805103	1419	00:11:22:33:08:06	00:11:22:33:05:04	20	10.0.2.2	10.0.2.254	6	15898	64103.0	74.0		
1748276629.381115	1274	00:11:22:33:03:06	00:11:22:33:08:03	20	10.0.2.3	10.0.2.254	1	20803				
1748276629.957126	1070	00:11:22:33:02:05	00:11:22:33:00:09	10	10.0.1.3	10.0.1.2	1	23698				
1748276630.533138	343	00:11:22:33:09:01	00:11:22:33:05:07	20	10.0.1.254	10.0.2.5	17	32980			2682.0	1007.0
1748276631.109149	988	00:11:22:33:07:09	00:11:22:33:09:03	10	10.0.2.5	10.0.2.4	6	45807	59785.0	339.0		
1748276631.685161	1105	00:11:22:33:09:07	00:11:22:33:02:06	10	10.0.2.2	10.0.2.254	17	50946			39780.0	105.0
1748276632.261172	829	00:11:22:33:08:06	00:11:22:33:09:05	10	10.0.2.5	10.0.2.2	1	47819				
1748276632.837184	822	00:11:22:33:02:04	00:11:22:33:07:01	20	10.0.1.3	10.0.1.1	6	47015	31723.0	221.0		
1748276633.413195	438	00:11:22:33:04:05	00:11:22:33:09:01	10	10.0.1.254	10.0.1.1	1	3293				
1748276633.989207	1341	00:11:22:33:07:07	00:11:22:33:04:09	10	10.0.1.1	10.0.1.3	6	53960	45422.0	770.0		
1748276634.565218	1432	00:11:22:33:09:01	00:11:22:33:08:01	10	10.0.1.1	10.0.1.254	17	16608			64201.0	738.0
1748276635.14123	295	00:11:22:33:02:09	00:11:22:33:04:01	10	10.0.2.2	10.0.2.5	1	12470				
1748276635.717241	503	00:11:22:33:08:09	00:11:22:33:08:01	10	10.0.1.254	10.0.1.2	17	51040			30318.0	6.0
1748276636.293253	1319	00:11:22:33:05:00	00:11:22:33:05:06	20	10.0.1.254	10.0.2.2	17	21630			41063.0	749.0
1748276636.869264	316	00:11:22:33:03:02	00:11:22:33:03:02	20	10.0.2.2	10.0.2.3	6	63722	24051.0	289.0		
1748276637.445276	569	00:11:22:33:00:06	00:11:22:33:06:08	10	10.0.1.254	10.0.2.3	17	46631			2847.0	709.0
1748276638.021287	844	00:11:22:33:00:08	00:11:22:33:06:00	10	10.0.2.5	10.0.2.254	17	11133			16135.0	569.0
1748276638.597299	357	00:11:22:33:01:03	00:11:22:33:00:01	20	10.0.2.1	10.0.2.254	17	24161			54408.0	376.0
1748276639.173311	146	00:11:22:33:01:05	00:11:22:33:01:08	20	10.0.1.254	10.0.2.2	17	64930			2801.0	199.0
1748276639.749322	496	00:11:22:33:09:04	00:11:22:33:04:09	20	10.0.2.254	10.0.1.3	17	46389			45651.0	754.0
1748276640.325334	1364	00:11:22:33:07:06	00:11:22:33:00:07	20	10.0.2.3	10.0.2.4	17	7490			55035.0	702.0
1748276640.901345	1001	00:11:22:33:08:09	00:11:22:33:01:07	20	10.0.1.2	10.0.1.3	6	41111	33761.0	302.0		
1748276641.477357	1361	00:11:22:33:08:07	00:11:22:33:01:07	20	10.0.2.4	10.0.2.2	1	44682				
1748276642.053368	866	00:11:22:33:03:04	00:11:22:33:01:06	10	10.0.1.254	10.0.2.1	17	28906			36514.0	561.0
1748276642.62938	1385	00:11:22:33:05:07	00:11:22:33:02:00	10	10.0.2.1	10.0.2.5	1	36901				
1748276643.205391	1219	00:11:22:33:01:09	00:11:22:33:01:04	20	10.0.1.1	10.0.1.254	1	52021				
1748276643.781403	480	00:11:22:33:07:02	00:11:22:33:02:06	10	10.0.1.254	10.0.1.1	17	1242			42331.0	808.0
1748276644.357414	1162	00:11:22:33:07:03	00:11:22:33:07:01	10	10.0.1.3	10.0.1.2	1	31467				
1748276644.933426	332	00:11:22:33:00:05	00:11:22:33:01:04	10	10.0.1.3	10.0.1.2	1	3232				
1748276645.509437	367	00:11:22:33:00:00	00:11:22:33:00:02	10	10.0.1.254	10.0.2.4	6	58741	65487.0	733.0		
1748276646.085449	503	00:11:22:33:06:05	00:11:22:33:08:00	20	10.0.2.4	10.0.2.1	1	23664				
1748276646.66146	1288	00:11:22:33:07:00	00:11:22:33:01:00	20	10.0.2.1	10.0.2.3	6	33172	19129.0	853.0		
1748276647.237472	1280	00:11:22:33:01:01	00:11:22:33:03:06	10	10.0.2.1	10.0.2.5	6	11017	37637.0	760.0		
1748276647.813483	174	00:11:22:33:04:00	00:11:22:33:08:03	10	10.0.1.2	10.0.1.1	6	11384	31372.0	65.0		
1748276648.389495	1359	00:11:22:33:03:05	00:11:22:33:05:03	10	10.0.2.1	10.0.2.3	6	13112	56558.0	302.0		
1748276648.965506	1475	00:11:22:33:05:02	00:11:22:33:07:05	20	10.0.1.2	10.0.1.1	1	44553				
1748276649.541518	1028	00:11:22:33:02:05	00:11:22:33:09:03	10	10.0.2.5	10.0.2.4	1	368				
1748276650.117529	292	00:11:22:33:00:00	00:11:22:33:04:07	20	10.0.2.3	10.0.2.254	17	35010			55178.0	12.0
1748276650.693541	980	00:11:22:33:04:08	00:11:22:33:05:06	10	10.0.2.3	10.0.2.1	17	58032			62640.0	217.0
1748276651.269552	689	00:11:22:33:03:04	00:11:22:33:01:01	10	10.0.1.1	10.0.1.254	6	4259	37414.0	53.0		
1748276651.845564	277	00:11:22:33:03:08	00:11:22:33:01:01	10	10.0.2.1	10.0.2.3	1	28365				
1748276652.421575	1058	00:11:22:33:05:07	00:11:22:33:06:09	20	10.0.1.2	10.0.1.254	17	17207			37223.0	385.0
1748276652.997587	959	00:11:22:33:07:00	00:11:22:33:02:05	20	10.0.1.254	10.0.1.3	6	56572	42781.0	780.0		
1748276653.573599	1075	00:11:22:33:06:08	00:11:22:33:09:02	20	10.0.1.3	10.0.1.254	17	43810			20300.0	180.0
1748276654.14961	1498	00:11:22:33:05:08	00:11:22:33:00:01	10	10.0.1.254	10.0.2.4	17	26469			37098.0	855.0
1748276654.725622	1163	00:11:22:33:08:07	00:11:22:33:08:04	20	10.0.2.254	10.0.1.2	6	36486	1045.0	477.0		
1748276655.301633	1176	00:11:22:33:05:08	00:11:22:33:00:09	20	10.0.2.4	10.0.2.1	17	32959			14330.0	103.0
1748276655.877645	1090	00:11:22:33:01:06	00:11:22:33:05:05	20	10.0.2.5	10.0.2.254	17	31359			22522.0	567.0
1748276656.453656	290	00:11:22:33:07:03	00:11:22:33:07:01	10	10.0.2.4	10.0.2.1	6	41833	28221.0	240.0		
1748276657.029668	149	00:11:22:33:01:00	00:11:22:33:07:00	10	10.0.2.254	10.0.2.3	1	43239				
1748276657.605679	516	00:11:22:33:00:09	00:11:22:33:05:09	20	10.0.2.3	10.0.2.5	6	59624	13665.0	1005.0		
1748276658.181691	1416	00:11:22:33:01:05	00:11:22:33:05:08	20	10.0.2.5	10.0.2.3	17	45494			55670.0	292.0
1748276658.757702	404	00:11:22:33:01:01	00:11:22:33:08:05	10	10.0.2.5	10.0.2.3	6	51863	57771.0	657.0		
1748276659.333714	200	00:11:22:33:03:05	00:11:22:33:01:01	20	10.0.1.3	10.0.1.254	6	59806	26716.0	626.0		
1748276659.909725	343	00:11:22:33:02:02	00:11:22:33:02:00	10	10.0.2.254	10.0.2.5	6	26555	21402.0	655.0		
1748276660.485737	282	00:11:22:33:06:05	00:11:22:33:07:05	10	10.0.2.5	10.0.2.1	17	17127			50638.0	545.0
1748276661.061748	1223	00:11:22:33:01:03	00:11:22:33:07:00	20	10.0.2.2	10.0.2.3	6	14692	19144.0	23.0		
1748276661.63776	1353	00:11:22:33:00:05	00:11:22:33:04:00	20	10.0.1.254	10.0.1.3	1	56154				
1748276662.213771	724	00:11:22:33:07:03	00:11:22:33:01:08	10	10.0.2.3	10.0.2.4	1	17740				
1748276662.789783	144	00:11:22:33:08:00	00:11:22:33:05:01	10	10.0.2.3	10.0.2.4	6	10860	18462.0	741.0		
1748276663.365794	299	00:11:22:33:00:06	00:11:22:33:05:08	10	10.0.2.1	10.0.2.2	6	6009	21866.0	822.0		
1748276663.941806	1472	00:11:22:33:06:00	00:11:22:33:02:02	10	10.0.1.254	10.0.2.3	17	48780			34459.0	299.0
1748276664.517817	1454	00:11:22:33:03:05	00:11:22:33:00:00	10	10.0.1.2	10.0.1.254	17	57442			64558.0	999.0
1748276665.093829	121	00:11:22:33:05:03	00:11:22:33:00:09	20	10.0.1.254	10.0.2.3	1	25708				
1748276665.66984	1202	00:11:22:33:06:01	00:11:22:33:00:08	10	10.0.2.3	10.0.2.5	17	48113			9813.0	382.0
1748276666.245852	451	00:11:22:33:08:09	00:11:22:33:09:06	10	10.0.1.2	10.0.1.1	17	64464			18483.0	603.0
1748276666.821863	1372	00:11:22:33:04:07	00:11:22:33:00:00	10	10.0.2.5	10.0.2.1	17	47085			19792.0	810.0
1748276667.397875	1287	00:11:22:33:01:01	00:11:22:33:04:00	10	10.0.2.4	10.0.2.1	17	57199			28909.0	382.0
1748276667.973887	811	00:11:22:33:00:05	00:11:22:33:09:05	20	10.0.2.1	10.0.2.4	1	50311				
1748276668.549898	1445	00:11:22:33:05:09	00:11:22:33:00:09	20	10.0.2.254	10.0.2.3	17	23932			22384.0	576.0
1748276669.12591	694	00:11:22:33:00:01	00:11:22:33:00:00	20	10.0.2.2	10.0.2.254	17	24829			20956.0	114.0
1748276669.701921	79	00:11:22:33:01:01	00:11:22:33:06:04	20	10.0.1.254	10.0.2.3	17	55823			39056.0	208.0
1748276670.277933	435	00:11:22:33:03:07	00:11:22:33:02:09	10	10.0.2.254	10.0.2.5	6	11767	9095.0	166.0		
1748276670.853944	1264	00:11:22:33:07:05	00:11:22:33:07:01	10	10.0.2.4	10.0.2.3	1	35676				
1748276671.429956	676	00:11:22:33:07:06	00:11:22:33:03:02	20	10.0.2.5	10.0.2.1	6	55907	27225.0	927.0		
1748276672.005967	1415	00:11:22:33:09:03	00:11:22:33:01:01	10	10.0.2.5	10.0.2.2	6	20982	55184.0	79.0		
1748276672.581979	644	00:11:22:33:06:08	00:11:22:33:01:00	10	10.0.1.2	10.0.1.1	6	10150	21417.0	688.0		
1748276673.15799	455	00:11:22:33:04:02	00:11:22:33:00:05	10	10.0.2.3	10.0.2.5	17	46687			47960.0	103.0
1748276673.734002	461	00:11:22:33:07:08	00:11:22:33:05:01	10	10.0.1.3	10.0.1.1	6	17358	17631.0	518.0		
1748276674.310013	693	00:11:22:33:03:07	00:11:22:33:02:07	20	10.0.2.5	10.0.2.3	17	24811			29098.0	116.0
1748276674.886025	1246	00:11:22:33:09:07	00:11:22:33:03:00	20	10.0.1.3	10.0.1.254	17	49377			27877.0	1016.0
1748276675.462036	241	00:11:22:33:00:07	00:11:22:33:05:01	20	10.0.1.254	10.0.2.4	1	64760				
1748276676.038048	1401	00:11:22:33:09:05	00:11:22:33:05:04	20	10.0.2.1	10.0.2.5	17	53188			42193.0	656.0
1748276676.614059	1475	00:11:22:33:02:08	00:11:22:33:09:01	20	10.0.2.2	10.0.2.5	17	53080			31839.0	894.0
1748276677.190071	1169	00:11:22:33:02:09	00:11:22:33:04:08	20	10.0.2.4	10.0.2.2	17	22942			44010.0	394.0
1748276677.766082	755	00:11:22:33:00:06	00:11:22:33:04:02	20	10.0.1.1	10.0.1.254	6	48760	42827.0	501.0		
1748276678.342094	663	00:11:22:33:03:05	00:11:22:33:09:00	10	10.0.2.4	10.0.2.3	6	33349	48122.0	916.0		
1748276678.918105	192	00:11:22:33:07:09	00:11:22:33:04:02	20	10.0.1.2	10.0.1.3	6	51990	48776.0	314.0		
1748276679.494117	1035	00:11:22:33:06:09	00:11:22:33:04:02	20	10.0.1.2	10.0.1.1	6	40373	8237.0	790.0		
1748276680.070128	1462	00:11:22:33:02:09	00:11:22:33:01:02	10	10.0.1.2	10.0.1.254	17	2835			3762.0	334.0
1748276680.64614	1376	00:11:22:33:03:07	00:11:22:33:09:00	20	10.0.2.4	10.0.2.1	17	39601			9377.0	331.0
1748276681.222151	1187	00:11:22:33:08:09	00:11:22:33:02:02	10	10.0.1.1	10.0.1.254	17	14496			13086.0	635.0
1748276681.798163	301	00:11:22:33:08:05	00:11:22:33:01:07	10	10.0.2.5	10.0.2.3	17	33734			1913.0	113.0
1748276682.374175	1073	00:11:22:33:04:05	00:11:22:33:00:07	10	10.0.1.3	10.0.1.254	17	6461			39958.0	558.0
1748276682.950186	883	00:11:22:33:00:06	00:11:22:33:01:00	20	10.0.1.2	10.0.1.3	1	16006				
1748276683.526198	1201	00:11:22:33:09:02	00:11:22:33:02:03	20	10.0.2.254	10.0.2.2	6	49112	11964.0	643.0		
1748276684.102209	1078	00:11:22:33:08:01	00:11:22:33:07:09	20	10.0.1.1	10.0.1.254	6	24485	24787.0	418.0		
1748276684.678221	1196	00:11:22:33:00:05	00:11:22:33:06:03	10	10.0.2.5	10.0.2.254	1	1067				
1748276685.254232	187	00:11:22:33:01:06	00:11:22:33:05:09	10	10.0.2.3	10.0.2.254	17	43883			62621.0	785.0
1748276685.830244	886	00:11:22:33:07:05	00:11:22:33:08:06	20	10.0.1.1	10.0.1.2	17	48521			47970.0	852.0
1748276686.406255	571	00:11:22:33:09:06	00:11:22:33:00:08	10	10.0.1.1	10.0.1.254	6	3985	44076.0	108.0		
1748276686.982267	278	00:11:22:33:08:06	00:11:22:33:07:09	10	10.0.2.2	10.0.2.254	1	37306				
1748276687.558278	374	00:11:22:33:02:06	00:11:22:33:08:08	10	10.0.1.1	10.0.1.3	6	18608	40163.0	703.0		
1748276688.13429	326	00:11:22:33:01:06	00:11:22:33:00:04	10	10.0.2.4	10.0.2.1	17	56165			18245.0	379.0
1748276688.710301	548	00:11:22:33:07:08	00:11:22:33:08:09	20	10.0.1.2	10.0.1.1	17	62141			18094.0	290.0
1748276689.286313	1055	00:11:22:33:03:08	00:11:22:33:08:00	10	10.0.2.1	10.0.2.254	6	49508	62183.0	872.0		
1748276689.862324	263	00:11:22:33:07:08	00:11:22:33:07:08	10	10.0.1.254	10.0.2.3	6	48340	38439.0	787.0		
1748276690.438336	382	00:11:22:33:09:07	00:11:22:33:09:06	10	10.0.2.3	10.0.2.254	17	43601			11444.0	499.0
1748276691.014347	1403	00:11:22:33:04:03	00:11:22:33:01:08	10	10.0.2.3	10.0.2.4	1	28754				
1748276691.590359	321	00:11:22:33:07:03	00:11:22:33:00:01	10	10.0.2.4	10.0.2.5	6	21263	55495.0	240.0		
1748276692.16637	973	00:11:22:33:07:00	00:11:22:33:00:07	10	10.0.1.254	10.0.2.4	17	2739			14255.0	683.0
1748276692.742382	1378	00:11:22:33:05:06	00:11:22:33:06:01	20	10.0.1.1	10.0.1.2	6	42495	22192.0	881.0		
1748276693.318393	455	00:11:22:33:06:04	00:11:22:33:03:04	10	10.0.2.1	10.0.2.254	1	9964				
1748276693.894405	1221	00:11:22:33:07:02	00:11:22:33:03:06	20	10.0.2.254	10.0.2.3	1	29510				
1748276694.470416	937	00:11:22:33:00:02	00:11:22:33:00:00	20	10.0.2.5	10.0.2.4	6	19254	12416.0	49.0		
1748276695.046428	848	00:11:22:33:09:07	00:11:22:33:02:00	20	10.0.2.3	10.0.2.1	1	16676				
1748276695.622439	596	00:11:22:33:01:06	00:11:22:33:05:00	10	10.0.2.2	10.0.2.1	6	30598	36478.0	234.0		
1748276696.198451	1292	00:11:22:33:06:08	00:11:22:33:03:02	10	10.0.2.254	10.0.1.1	17	27228			15453.0	327.0
1748276696.774463	284	00:11:22:33:02:03	00:11:22:33:08:04	10	10.0.2.1	10.0.2.2	6	17350	51065.0	792.0		
1748276697.350474	1412	00:11:22:33:07:03	00:11:22:33:00:05	20	10.0.1.1	10.0.1.3	1	15371				
1748276697.926486	94	00:11:22:33:00:00	00:11:22:33:08:01	20	10.0.1.254	10.0.2.2	1	37310				
1748276698.502497	1303	00:11:22:33:00:01	00:11:22:33:01:09	10	10.0.1.2	10.0.1.254	6	35256	11916.0	535.0		
1748276699.078509	654	00:11:22:33:05:06	00:11:22:33:02:08	10	10.0.2.254	10.0.1.1	6	38889	52452.0	935.0		
1748276699.65452	403	00:11:22:33:08:06	00:11:22:33:04:02	20	10.0.2.3	10.0.2.5	17	50255			41312.0	396.0
1748276700.230532	1373	00:11:22:33:06:09	00:11:22:33:05:07	20	10.0.2.254	10.0.1.3	1	42438				
1748276700.806543	1211	00:11:22:33:05:00	00:11:22:33:00:05	10	10.0.2.1	10.0.2.4	17	7869			36748.0	543.0
1748276701.382555	1442	00:11:22:33:02:02	00:11:22:33:00:01	10	10.0.2.5	10.0.2.3	6	10766	20792.0	75.0		
1748276701.958566	255	00:11:22:33:06:06	00:11:22:33:02:03	10	10.0.2.2	10.0.2.4	6	26442	17436.0	706.0		
1748276702.534578	1080	00:11:22:33:00:03	00:11:22:33:08:08	10	10.0.1.1	10.0.1.254	1	10255				
1748276703.110589	864	00:11:22:33:01:01	00:11:22:33:04:04	10	10.0.2.1	10.0.2.254	17	44624			16788.0	940.0
1748276703.686601	1026	00:11:22:33:00:00	00:11:22:33:02:03	10	10.0.2.4	10.0.2.254	1	44645				
1748276704.262612	1160	00:11:22:33:01:02	00:11:22:33:08:02	10	10.0.1.2	10.0.1.3	17	6372			40897.0	297.0
1748276704.838624	774	00:11:22:33:01:05	00:11:22:33:06:06	20	10.0.1.1	10.0.1.3	17	64471			46021.0	573.0
1748276705.414635	674	00:11:22:33:01:02	00:11:22:33:05:05	10	10.0.1.2	10.0.1.254	1	4050				
1748276705.990647	385	00:11:22:33:06:08	00:11:22:33:04:07	20	10.0.1.254	10.0.1.2	17	15722			53916.0	875.0
1748276706.566658	418	00:11:22:33:07:05	00:11:22:33:04:00	20	10.0.2.5	10.0.2.2	17	36545			39698.0	324.0
1748276707.14267	1409	00:11:22:33:08:08	00:11:22:33:01:02	20	10.0.1.254	10.0.1.1	17	20080			37688.0	165.0
1748276707.718681	857	00:11:22:33:00:06	00:11:22:33:09:06	20	10.0.2.1	10.0.2.4	17	59846			47256.0	737.0
1748276708.294693	1210	00:11:22:33:09:07	00:11:22:33:08:09	10	10.0.1.2	10.0.1.254	17	41152			28274.0	774.0
1748276708.870704	151	00:11:22:33:02:01	00:11:22:33:09:02	20	10.0.1.3	10.0.1.1	1	53386				
1748276709.446716	540	00:11:22:33:02:02	00:11:22:33:07:00	10	10.0.2.254	10.0.2.2	17	55744			47436.0	869.0
1748276710.022728	399	00:11:22:33:01:06	00:11:22:33:08:00	10	10.0.1.3	10.0.1.2	1	8128				
1748276710.598739	1135	00:11:22:33:03:02	00:11:22:33:01:01	20	10.0.2.2	10.0.2.4	6	32450	19921.0	1001.0		
1748276711.174751	777	00:11:22:33:08:03	00:11:22:33:02:07	10	10.0.1.254	10.0.1.2	1	41758				
1748276711.750762	534	00:11:22:33:05:03	00:11:22:33:04:06	10	10.0.1.1	10.0.1.2	17	63888			14774.0	878.0
1748276712.326774	664	00:11:22:33:08:00	00:11:22:33:09:04	10	10.0.1.3	10.0.1.1	17	2979			24548.0	922.0
1748276712.902785	880	00:11:22:33:02:06	00:11:22:33:00:06	20	10.0.1.3	10.0.1.2	1	23184				
1748276713.478797	657	00:11:22:33:01:06	00:11:22:33:09:01	20	10.0.2.5	10.0.2.3	1	58876				
1748276714.054808	1236	00:11:22:33:08:09	00:11:22:33:01:03	10	10.0.2.3	10.0.2.254	1	57857				
1748276714.63082	1089	00:11:22:33:00:05	00:11:22:33:09:09	10	10.0.1.254	10.0.1.2	6	29171	23188.0	717.0		
1748276715.206831	1201	00:11:22:33:04:02	00:11:22:33:00:06	20	10.0.2.2	10.0.2.4	1	13796				
1748276715.782843	660	00:11:22:33:00:00	00:11:22:33:08:07	10	10.0.2.3	10.0.2.254	17	665			33718.0	679.0
1748276716.358854	527	00:11:22:33:02:09	00:11:22:33:05:06	20	10.0.2.5	10.0.2.3	6	26784	15629.0	56.0		
1748276716.934866	287	00:11:22:33:07:04	00:11:22:33:01:02	10	10.0.1.3	10.0.1.1	17	47952			58516.0	46.0
1748276717.510877	1227	00:11:22:33:00:02	00:11:22:33:08:03	10	10.0.2.254	10.0.1.2	6	48877	41743.0	632.0		
1748276718.086889	1423	00:11:22:33:08:07	00:11:22:33:08:07	10	10.0.2.5	10.0.2.3	6	37276	35547.0	520.0		
